Timestamps,wc2-absolute,wc3-absolute,wc1-absolute,wc2-relative,wc3-relative,wc1-relative
1566555771,5,14,23,0.11904761904761904,0.3333333333333333,0.5476190476190477
1566555772,6,13,22,0.14634146341463414,0.3170731707317073,0.5365853658536586
1566555773,8,9,25,0.19047619047619047,0.21428571428571427,0.5952380952380952
1566555774,6,5,29,0.15,0.125,0.725
1566555775,6,12,26,0.13636363636363635,0.2727272727272727,0.5909090909090909
1566555776,4,13,26,0.09302325581395349,0.3023255813953488,0.6046511627906976
1566555777,4,15,22,0.0975609756097561,0.36585365853658536,0.5365853658536586
1566555778,4,9,29,0.09523809523809523,0.21428571428571427,0.6904761904761905
1566555779,8,12,21,0.1951219512195122,0.2926829268292683,0.5121951219512195
1566555780,4,13,26,0.09302325581395349,0.3023255813953488,0.6046511627906976
1566555781,7,10,26,0.16279069767441862,0.23255813953488372,0.6046511627906976
1566555782,5,12,25,0.11904761904761904,0.2857142857142857,0.5952380952380952
1566555783,7,9,24,0.175,0.225,0.6
1566555784,8,16,20,0.18181818181818182,0.36363636363636365,0.45454545454545453
1566555785,2,9,28,0.05128205128205128,0.23076923076923078,0.717948717948718
1566555786,3,12,27,0.07142857142857142,0.2857142857142857,0.6428571428571429
1566555787,6,14,25,0.13333333333333333,0.3111111111111111,0.5555555555555556
1566555788,7,11,23,0.17073170731707318,0.2682926829268293,0.5609756097560976
1566555789,3,13,26,0.07142857142857142,0.30952380952380953,0.6190476190476191
1566555790,3,16,22,0.07317073170731707,0.3902439024390244,0.5365853658536586
1566555791,5,11,28,0.11363636363636363,0.25,0.6363636363636364
1566555792,8,15,18,0.1951219512195122,0.36585365853658536,0.43902439024390244
1566555793,7,12,24,0.16279069767441862,0.27906976744186046,0.5581395348837209
1566555794,4,16,21,0.0975609756097561,0.3902439024390244,0.5121951219512195
1566555795,6,15,22,0.13953488372093023,0.3488372093023256,0.5116279069767442
1566555796,4,14,24,0.09523809523809523,0.3333333333333333,0.5714285714285714
1566555797,6,12,24,0.14285714285714285,0.2857142857142857,0.5714285714285714
1566555798,4,12,25,0.0975609756097561,0.2926829268292683,0.6097560975609756
1566555799,9,11,22,0.21428571428571427,0.2619047619047619,0.5238095238095238
1566555800,8,10,24,0.19047619047619047,0.23809523809523808,0.5714285714285714
1566555801,4,6,32,0.09523809523809523,0.14285714285714285,0.7619047619047619
1566555802,10,9,23,0.23809523809523808,0.21428571428571427,0.5476190476190477
1566555803,2,11,29,0.047619047619047616,0.2619047619047619,0.6904761904761905
1566555804,5,14,23,0.11904761904761904,0.3333333333333333,0.5476190476190477
1566555805,5,11,24,0.125,0.275,0.6
1566555806,5,13,27,0.1111111111111111,0.28888888888888886,0.6
1566555807,6,4,30,0.15,0.1,0.75
1566555808,3,11,29,0.06976744186046512,0.2558139534883721,0.6744186046511628
1566555809,6,13,23,0.14285714285714285,0.30952380952380953,0.5476190476190477
1566555810,4,14,24,0.09523809523809523,0.3333333333333333,0.5714285714285714
1566555811,7,12,24,0.16279069767441862,0.27906976744186046,0.5581395348837209
1566555812,4,8,29,0.0975609756097561,0.1951219512195122,0.7073170731707317
1566555813,4,17,21,0.09523809523809523,0.40476190476190477,0.5
1566555814,3,9,30,0.07142857142857142,0.21428571428571427,0.7142857142857143
1566555815,8,11,23,0.19047619047619047,0.2619047619047619,0.5476190476190477
1566555816,3,17,23,0.06976744186046512,0.3953488372093023,0.5348837209302325
1566555817,3,18,20,0.07317073170731707,0.43902439024390244,0.4878048780487805
1566555818,7,17,18,0.16666666666666666,0.40476190476190477,0.42857142857142855
1566555819,8,10,23,0.1951219512195122,0.24390243902439024,0.5609756097560976
1566555820,8,14,22,0.18181818181818182,0.3181818181818182,0.5
1566555821,6,13,23,0.14285714285714285,0.30952380952380953,0.5476190476190477
1566555822,3,15,23,0.07317073170731707,0.36585365853658536,0.5609756097560976
1566555823,1,14,28,0.023255813953488372,0.32558139534883723,0.6511627906976745
1566555824,2,8,31,0.04878048780487805,0.1951219512195122,0.7560975609756098
1566555825,2,12,28,0.047619047619047616,0.2857142857142857,0.6666666666666666
1566555826,5,12,26,0.11627906976744186,0.27906976744186046,0.6046511627906976
1566555827,7,12,22,0.17073170731707318,0.2926829268292683,0.5365853658536586
1566555828,5,6,31,0.11904761904761904,0.14285714285714285,0.7380952380952381
1566555829,6,17,20,0.13953488372093023,0.3953488372093023,0.46511627906976744
1566555830,4,9,28,0.0975609756097561,0.21951219512195122,0.6829268292682927
1566555831,9,9,25,0.20930232558139536,0.20930232558139536,0.5813953488372093
1566555832,7,11,24,0.16666666666666666,0.2619047619047619,0.5714285714285714
1566555833,3,15,23,0.07317073170731707,0.36585365853658536,0.5609756097560976
1566555834,4,15,24,0.09302325581395349,0.3488372093023256,0.5581395348837209
1566555835,4,8,30,0.09523809523809523,0.19047619047619047,0.7142857142857143
1566555836,6,14,22,0.14285714285714285,0.3333333333333333,0.5238095238095238
1566555837,3,10,29,0.07142857142857142,0.23809523809523808,0.6904761904761905
1566555838,2,13,26,0.04878048780487805,0.3170731707317073,0.6341463414634146
1566555839,2,15,24,0.04878048780487805,0.36585365853658536,0.5853658536585366
1566555840,9,9,25,0.20930232558139536,0.20930232558139536,0.5813953488372093
1566555841,6,13,23,0.14285714285714285,0.30952380952380953,0.5476190476190477
1566555842,4,16,22,0.09523809523809523,0.38095238095238093,0.5238095238095238
1566555843,2,18,21,0.04878048780487805,0.43902439024390244,0.5121951219512195
1566555844,1,16,24,0.024390243902439025,0.3902439024390244,0.5853658536585366
1566555845,3,10,27,0.075,0.25,0.675
1566555846,4,18,20,0.09523809523809523,0.42857142857142855,0.47619047619047616
1566555847,7,9,25,0.17073170731707318,0.21951219512195122,0.6097560975609756
1566555848,5,10,26,0.12195121951219512,0.24390243902439024,0.6341463414634146
1566555849,6,11,23,0.15,0.275,0.575
1566555850,5,9,27,0.12195121951219512,0.21951219512195122,0.6585365853658537
1566555851,2,11,29,0.047619047619047616,0.2619047619047619,0.6904761904761905
1566555852,9,10,22,0.21951219512195122,0.24390243902439024,0.5365853658536586
1566555853,7,10,24,0.17073170731707318,0.24390243902439024,0.5853658536585366
1566555854,1,11,29,0.024390243902439025,0.2682926829268293,0.7073170731707317
1566555855,5,10,26,0.12195121951219512,0.24390243902439024,0.6341463414634146
1566555856,8,11,22,0.1951219512195122,0.2682926829268293,0.5365853658536586
1566555857,6,8,27,0.14634146341463414,0.1951219512195122,0.6585365853658537
1566555858,8,12,20,0.2,0.3,0.5
1566555859,3,9,30,0.07142857142857142,0.21428571428571427,0.7142857142857143
1566555860,4,15,21,0.1,0.375,0.525
1566555861,8,12,22,0.19047619047619047,0.2857142857142857,0.5238095238095238
1566555862,6,13,22,0.14634146341463414,0.3170731707317073,0.5365853658536586
1566555863,4,14,22,0.1,0.35,0.55
1566555864,3,15,23,0.07317073170731707,0.36585365853658536,0.5609756097560976
1566555865,4,14,23,0.0975609756097561,0.34146341463414637,0.5609756097560976
1566555866,2,10,30,0.047619047619047616,0.23809523809523808,0.7142857142857143
1566555867,4,15,23,0.09523809523809523,0.35714285714285715,0.5476190476190477
1566555868,4,9,27,0.1,0.225,0.675
1566555869,3,15,22,0.075,0.375,0.55
1566555870,6,10,25,0.14634146341463414,0.24390243902439024,0.6097560975609756
1566555871,5,11,25,0.12195121951219512,0.2682926829268293,0.6097560975609756
1566555872,4,11,26,0.0975609756097561,0.2682926829268293,0.6341463414634146
1566555873,3,8,30,0.07317073170731707,0.1951219512195122,0.7317073170731707
1566555874,3,15,25,0.06976744186046512,0.3488372093023256,0.5813953488372093
1566555875,4,8,27,0.10256410256410256,0.20512820512820512,0.6923076923076923
1566555876,4,15,22,0.0975609756097561,0.36585365853658536,0.5365853658536586
1566555877,3,10,29,0.07142857142857142,0.23809523809523808,0.6904761904761905
1566555878,2,10,29,0.04878048780487805,0.24390243902439024,0.7073170731707317
1566555879,6,9,26,0.14634146341463414,0.21951219512195122,0.6341463414634146
1566555880,3,10,29,0.07142857142857142,0.23809523809523808,0.6904761904761905
1566555881,6,7,27,0.15,0.175,0.675
1566555882,3,11,25,0.07692307692307693,0.28205128205128205,0.6410256410256411
1566555883,7,13,23,0.16279069767441862,0.3023255813953488,0.5348837209302325
1566555884,6,4,31,0.14634146341463414,0.0975609756097561,0.7560975609756098
1566555885,4,11,27,0.09523809523809523,0.2619047619047619,0.6428571428571429
1566555886,3,8,29,0.075,0.2,0.725
1566555887,4,9,27,0.1,0.225,0.675
1566555888,3,13,25,0.07317073170731707,0.3170731707317073,0.6097560975609756
1566555889,6,12,23,0.14634146341463414,0.2926829268292683,0.5609756097560976
1566555890,4,10,28,0.09523809523809523,0.23809523809523808,0.6666666666666666
1566555891,6,9,24,0.15384615384615385,0.23076923076923078,0.6153846153846154
1566555892,7,13,22,0.16666666666666666,0.30952380952380953,0.5238095238095238
1566555893,4,11,27,0.09523809523809523,0.2619047619047619,0.6428571428571429
1566555894,3,15,22,0.075,0.375,0.55
1566555895,4,9,27,0.1,0.225,0.675
1566555896,7,8,28,0.16279069767441862,0.18604651162790697,0.6511627906976745
1566555897,5,10,25,0.125,0.25,0.625
1566555898,3,13,27,0.06976744186046512,0.3023255813953488,0.627906976744186
1566555899,3,12,24,0.07692307692307693,0.3076923076923077,0.6153846153846154
1566555900,11,9,21,0.2682926829268293,0.21951219512195122,0.5121951219512195
1566555901,6,12,23,0.14634146341463414,0.2926829268292683,0.5609756097560976
1566555902,5,13,24,0.11904761904761904,0.30952380952380953,0.5714285714285714
1566555903,6,5,30,0.14634146341463414,0.12195121951219512,0.7317073170731707
1566555904,6,7,27,0.15,0.175,0.675
1566555905,3,8,31,0.07142857142857142,0.19047619047619047,0.7380952380952381
1566555906,7,11,23,0.17073170731707318,0.2682926829268293,0.5609756097560976
1566555907,10,9,22,0.24390243902439024,0.21951219512195122,0.5365853658536586
1566555908,5,4,32,0.12195121951219512,0.0975609756097561,0.7804878048780488
1566555909,7,6,28,0.17073170731707318,0.14634146341463414,0.6829268292682927
1566555910,2,13,26,0.04878048780487805,0.3170731707317073,0.6341463414634146
1566555911,0,7,34,0,0.17073170731707318,0.8292682926829268
1566555912,1,12,28,0.024390243902439025,0.2926829268292683,0.6829268292682927
1566555913,3,14,24,0.07317073170731707,0.34146341463414637,0.5853658536585366
1566555914,2,16,24,0.047619047619047616,0.38095238095238093,0.5714285714285714
1566555915,0,13,26,0,0.3333333333333333,0.6666666666666666
1566555916,4,10,28,0.09523809523809523,0.23809523809523808,0.6666666666666666
1566555917,5,14,22,0.12195121951219512,0.34146341463414637,0.5365853658536586
1566555918,6,10,25,0.14634146341463414,0.24390243902439024,0.6097560975609756
1566555919,1,14,27,0.023809523809523808,0.3333333333333333,0.6428571428571429
1566555920,3,11,27,0.07317073170731707,0.2682926829268293,0.6585365853658537
1566555921,3,14,24,0.07317073170731707,0.34146341463414637,0.5853658536585366
1566555922,6,16,19,0.14634146341463414,0.3902439024390244,0.4634146341463415
1566555923,4,8,29,0.0975609756097561,0.1951219512195122,0.7073170731707317
1566555924,4,8,28,0.1,0.2,0.7
1566555925,9,10,22,0.21951219512195122,0.24390243902439024,0.5365853658536586
1566555926,5,9,27,0.12195121951219512,0.21951219512195122,0.6585365853658537
1566555927,8,8,25,0.1951219512195122,0.1951219512195122,0.6097560975609756
1566555928,5,10,26,0.12195121951219512,0.24390243902439024,0.6341463414634146
1566555929,4,8,29,0.0975609756097561,0.1951219512195122,0.7073170731707317
1566555930,1,11,27,0.02564102564102564,0.28205128205128205,0.6923076923076923
1566555931,4,11,28,0.09302325581395349,0.2558139534883721,0.6511627906976745
1566555932,7,5,29,0.17073170731707318,0.12195121951219512,0.7073170731707317
1566555933,2,11,28,0.04878048780487805,0.2682926829268293,0.6829268292682927
1566555934,8,7,25,0.2,0.175,0.625
1566555935,3,16,23,0.07142857142857142,0.38095238095238093,0.5476190476190477
1566555936,3,9,29,0.07317073170731707,0.21951219512195122,0.7073170731707317
1566555937,3,15,22,0.075,0.375,0.55
1566555938,5,10,27,0.11904761904761904,0.23809523809523808,0.6428571428571429
1566555939,5,10,27,0.11904761904761904,0.23809523809523808,0.6428571428571429
1566555940,4,11,24,0.10256410256410256,0.28205128205128205,0.6153846153846154
1566555941,3,10,29,0.07142857142857142,0.23809523809523808,0.6904761904761905
1566555942,2,13,26,0.04878048780487805,0.3170731707317073,0.6341463414634146
1566555943,2,13,27,0.047619047619047616,0.30952380952380953,0.6428571428571429
1566555944,1,13,26,0.025,0.325,0.65
1566555945,2,9,30,0.04878048780487805,0.21951219512195122,0.7317073170731707
1566555946,4,11,25,0.1,0.275,0.625
1566555947,4,7,30,0.0975609756097561,0.17073170731707318,0.7317073170731707
1566555948,2,9,30,0.04878048780487805,0.21951219512195122,0.7317073170731707
1566555949,4,8,27,0.10256410256410256,0.20512820512820512,0.6923076923076923
1566555950,2,9,30,0.04878048780487805,0.21951219512195122,0.7317073170731707
1566555951,3,8,28,0.07692307692307693,0.20512820512820512,0.717948717948718
1566555952,7,11,21,0.1794871794871795,0.28205128205128205,0.5384615384615384
1566555953,3,13,26,0.07142857142857142,0.30952380952380953,0.6190476190476191
1566555954,5,9,25,0.1282051282051282,0.23076923076923078,0.6410256410256411
1566555955,4,8,28,0.1,0.2,0.7
1566555956,3,10,27,0.075,0.25,0.675
1566555957,3,14,22,0.07692307692307693,0.358974358974359,0.5641025641025641
1566555958,2,9,31,0.047619047619047616,0.21428571428571427,0.7380952380952381
1566555959,1,16,22,0.02564102564102564,0.41025641025641024,0.5641025641025641
1566555960,4,6,31,0.0975609756097561,0.14634146341463414,0.7560975609756098
1566555961,0,10,29,0,0.2564102564102564,0.7435897435897436
1566555962,6,10,25,0.14634146341463414,0.24390243902439024,0.6097560975609756
1566555963,5,11,24,0.125,0.275,0.6
1566555964,3,9,28,0.075,0.225,0.7
1566555965,6,11,22,0.15384615384615385,0.28205128205128205,0.5641025641025641
1566555966,1,10,28,0.02564102564102564,0.2564102564102564,0.717948717948718
1566555967,2,10,29,0.04878048780487805,0.24390243902439024,0.7073170731707317
1566555968,1,10,30,0.024390243902439025,0.24390243902439024,0.7317073170731707
1566555969,6,11,23,0.15,0.275,0.575
1566555970,2,8,29,0.05128205128205128,0.20512820512820512,0.7435897435897436
1566555971,2,11,27,0.05,0.275,0.675
1566555972,2,7,31,0.05,0.175,0.775
1566555973,5,10,25,0.125,0.25,0.625
1566555974,2,8,30,0.05,0.2,0.75
1566555975,2,7,31,0.05,0.175,0.775
1566555976,5,12,23,0.125,0.3,0.575
1566555977,1,12,28,0.024390243902439025,0.2926829268292683,0.6829268292682927
1566555978,3,10,26,0.07692307692307693,0.2564102564102564,0.6666666666666666
1566555979,2,10,28,0.05,0.25,0.7
1566555980,4,7,28,0.10256410256410256,0.1794871794871795,0.717948717948718
1566555981,6,10,25,0.14634146341463414,0.24390243902439024,0.6097560975609756
1566555982,4,15,22,0.0975609756097561,0.36585365853658536,0.5365853658536586
1566555983,6,12,22,0.15,0.3,0.55
1566555984,2,16,21,0.05128205128205128,0.41025641025641024,0.5384615384615384
1566555985,5,14,22,0.12195121951219512,0.34146341463414637,0.5365853658536586
1566555986,1,9,30,0.025,0.225,0.75
1566555987,2,15,22,0.05128205128205128,0.38461538461538464,0.5641025641025641
1566555988,3,10,26,0.07692307692307693,0.2564102564102564,0.6666666666666666
1566555989,4,14,24,0.09523809523809523,0.3333333333333333,0.5714285714285714
1566555990,2,10,27,0.05128205128205128,0.2564102564102564,0.6923076923076923
1566555991,2,12,26,0.05,0.3,0.65
1566555992,2,9,30,0.04878048780487805,0.21951219512195122,0.7317073170731707
1566555993,2,6,32,0.05,0.15,0.8
1566555994,0,11,28,0,0.28205128205128205,0.717948717948718
1566555995,2,14,24,0.05,0.35,0.6
1566555996,2,5,32,0.05128205128205128,0.1282051282051282,0.8205128205128205
1566555997,4,11,27,0.09523809523809523,0.2619047619047619,0.6428571428571429
1566555998,5,10,25,0.125,0.25,0.625
1566555999,2,8,30,0.05,0.2,0.75
1566556000,3,9,27,0.07692307692307693,0.23076923076923078,0.6923076923076923
1566556001,2,8,30,0.05,0.2,0.75
1566556002,4,10,26,0.1,0.25,0.65
1566556003,3,11,27,0.07317073170731707,0.2682926829268293,0.6585365853658537
1566556004,6,8,24,0.15789473684210525,0.21052631578947367,0.631578947368421
1566556005,5,10,27,0.11904761904761904,0.23809523809523808,0.6428571428571429
1566556006,3,5,31,0.07692307692307693,0.1282051282051282,0.7948717948717948
